Day,Supplier,Distribution_Center,Product_Category,Shipped_Volume,Received_Volume,Performance_Gap
299,S3,D,Meat,34,169.0,-135.0
299,S3,E,Meat,60,315.0,-255.0
299,S30,A,Bakery,39,180.0,-141.0
299,S30,B,Bakery,47,182.0,-135.0
299,S30,C,Bakery,44,160.0,-116.0
299,S30,D,Bakery,35,149.0,-114.0
299,S30,E,Bakery,101,340.0,-239.0
299,S4,A,Meat,32,175.0,-143.0
299,S4,B,Meat,39,166.0,-127.0
299,S4,C,Meat,41,179.0,-138.0
299,S4,D,Meat,40,169.0,-129.0
299,S4,E,Meat,66,315.0,-249.0
299,S5,A,Meat,28,175.0,-147.0
299,S5,B,Meat,32,166.0,-134.0
299,S5,C,Meat,33,179.0,-146.0
299,S5,D,Meat,32,169.0,-137.0
299,S5,E,Meat,61,315.0,-254.0
299,S6,C,Dairy,68,408.0,-340.0
299,S6,D,Dairy,55,408.0,-353.0
299,S6,E,Dairy,127,837.0,-710.0
299,S7,C,Dairy,56,408.0,-352.0
299,S7,D,Dairy,51,408.0,-357.0
299,S7,E,Dairy,113,837.0,-724.0
299,S8,C,Dairy,64,408.0,-344.0
299,S8,D,Dairy,48,408.0,-360.0
299,S8,E,Dairy,120,837.0,-717.0
299,S9,C,Dairy,53,408.0,-355.0
299,S9,D,Dairy,76,408.0,-332.0
299,S9,E,Dairy,110,837.0,-727.0
300,S1,A,Meat,39,173.0,-134.0
300,S1,B,Meat,33,163.0,-130.0
300,S1,C,Meat,20,167.0,-147.0
300,S1,D,Meat,30,159.0,-129.0
300,S1,E,Meat,60,320.0,-260.0
300,S10,C,Dairy,68,434.0,-366.0
300,S10,D,Dairy,60,435.0,-375.0
300,S10,E,Dairy,110,855.0,-745.0
300,S11,C,Dairy,62,434.0,-372.0
300,S11,D,Dairy,72,435.0,-363.0
300,S11,E,Dairy,113,855.0,-742.0
300,S12,C,Dairy,60,434.0,-374.0
300,S12,D,Dairy,70,435.0,-365.0
300,S12,E,Dairy,126,855.0,-729.0
300,S13,A,Vegetables,71,831.0,-760.0
300,S13,B,Vegetables,88,776.0,-688.0
300,S13,E,Vegetables,158,1691.0,-1533.0
300,S14,A,Vegetables,107,831.0,-724.0
300,S14,B,Vegetables,102,776.0,-674.0
300,S14,E,Vegetables,153,1691.0,-1538.0
300,S15,A,Vegetables,83,831.0,-748.0
300,S15,B,Vegetables,76,776.0,-700.0
300,S15,E,Vegetables,167,1691.0,-1524.0
300,S16,A,Vegetables,81,831.0,-750.0
300,S16,B,Vegetables,76,776.0,-700.0
300,S16,E,Vegetables,171,1691.0,-1520.0
300,S17,A,Vegetables,90,831.0,-741.0
300,S17,B,Vegetables,73,776.0,-703.0
300,S17,E,Vegetables,207,1691.0,-1484.0
300,S18,A,Vegetables,76,831.0,-755.0
300,S18,B,Vegetables,75,776.0,-701.0
300,S18,E,Vegetables,161,1691.0,-1530.0
300,S19,A,Vegetables,89,831.0,-742.0
300,S19,B,Vegetables,74,776.0,-702.0
300,S19,E,Vegetables,147,1691.0,-1544.0
300,S2,A,Meat,23,173.0,-150.0
300,S2,B,Meat,40,163.0,-123.0
300,S2,C,Meat,47,167.0,-120.0
300,S2,D,Meat,27,159.0,-132.0
300,S2,E,Meat,64,320.0,-256.0
300,S20,A,Vegetables,86,831.0,-745.0
300,S20,B,Vegetables,70,776.0,-706.0
300,S20,E,Vegetables,152,1691.0,-1539.0
300,S21,A,Vegetables,73,831.0,-758.0
300,S21,B,Vegetables,66,776.0,-710.0
300,S21,E,Vegetables,196,1691.0,-1495.0
300,S22,A,Vegetables,75,831.0,-756.0
300,S22,B,Vegetables,76,776.0,-700.0
300,S22,E,Vegetables,179,1691.0,-1512.0
300,S23,A,Beverages,135,531.0,-396.0
300,S23,B,Beverages,147,578.0,-431.0
300,S23,C,Beverages,134,565.0,-431.0
300,S23,D,Beverages,137,559.0,-422.0
300,S23,E,Beverages,276,1137.0,-861.0
300,S24,A,Beverages,128,531.0,-403.0
300,S24,B,Beverages,144,578.0,-434.0
300,S24,C,Beverages,149,565.0,-416.0
300,S24,D,Beverages,123,559.0,-436.0
300,S24,E,Beverages,282,1137.0,-855.0
300,S25,A,Beverages,127,531.0,-404.0
300,S25,B,Beverages,125,578.0,-453.0
300,S25,C,Beverages,142,565.0,-423.0
300,S25,D,Beverages,155,559.0,-404.0
300,S25,E,Beverages,288,1137.0,-849.0
300,S26,A,Beverages,141,531.0,-390.0
300,S26,B,Beverages,162,578.0,-416.0
300,S26,C,Beverages,140,565.0,-425.0
300,S26,D,Beverages,144,559.0,-415.0
300,S26,E,Beverages,291,1137.0,-846.0
300,S27,A,Bakery,30,165.0,-135.0
300,S27,B,Bakery,54,187.0,-133.0
300,S27,C,Bakery,38,196.0,-158.0
300,S27,D,Bakery,27,151.0,-124.0
300,S27,E,Bakery,78,321.0,-243.0
300,S28,A,Bakery,46,165.0,-119.0
300,S28,B,Bakery,34,187.0,-153.0
300,S28,C,Bakery,51,196.0,-145.0
300,S28,D,Bakery,44,151.0,-107.0
300,S28,E,Bakery,82,321.0,-239.0
300,S29,A,Bakery,48,165.0,-117.0
300,S29,B,Bakery,52,187.0,-135.0
300,S29,C,Bakery,55,196.0,-141.0
300,S29,D,Bakery,39,151.0,-112.0
300,S29,E,Bakery,78,321.0,-243.0
300,S3,A,Meat,41,173.0,-132.0
300,S3,B,Meat,35,163.0,-128.0
300,S3,C,Meat,35,167.0,-132.0
300,S3,D,Meat,35,159.0,-124.0
300,S3,E,Meat,54,320.0,-266.0
300,S30,A,Bakery,41,165.0,-124.0
300,S30,B,Bakery,47,187.0,-140.0
300,S30,C,Bakery,52,196.0,-144.0
300,S30,D,Bakery,41,151.0,-110.0
300,S30,E,Bakery,83,321.0,-238.0
300,S4,A,Meat,32,173.0,-141.0
300,S4,B,Meat,31,163.0,-132.0
300,S4,C,Meat,27,167.0,-140.0
300,S4,D,Meat,25,159.0,-134.0
300,S4,E,Meat,64,320.0,-256.0
300,S5,A,Meat,38,173.0,-135.0
300,S5,B,Meat,24,163.0,-139.0
300,S5,C,Meat,38,167.0,-129.0
300,S5,D,Meat,42,159.0,-117.0
300,S5,E,Meat,78,320.0,-242.0
300,S6,C,Dairy,58,434.0,-376.0
300,S6,D,Dairy,56,435.0,-379.0
300,S6,E,Dairy,143,855.0,-712.0
300,S7,C,Dairy,69,434.0,-365.0
300,S7,D,Dairy,62,435.0,-373.0
300,S7,E,Dairy,118,855.0,-737.0
300,S8,C,Dairy,54,434.0,-380.0
300,S8,D,Dairy,71,435.0,-364.0
300,S8,E,Dairy,126,855.0,-729.0
300,S9,C,Dairy,63,434.0,-371.0
300,S9,D,Dairy,44,435.0,-391.0
300,S9,E,Dairy,119,855.0,-736.0
301,S1,A,Meat,25,130.0,-105.0
301,S1,B,Meat,29,174.0,-145.0
301,S1,C,Meat,26,158.0,-132.0
301,S1,D,Meat,36,164.0,-128.0
301,S1,E,Meat,57,300.0,-243.0
301,S10,C,Dairy,54,379.0,-325.0
301,S10,D,Dairy,57,414.0,-357.0
301,S10,E,Dairy,117,842.0,-725.0
301,S11,C,Dairy,63,379.0,-316.0
301,S11,D,Dairy,60,414.0,-354.0
301,S11,E,Dairy,136,842.0,-706.0
301,S12,C,Dairy,43,379.0,-336.0
301,S12,D,Dairy,56,414.0,-358.0
301,S12,E,Dairy,125,842.0,-717.0
301,S13,A,Vegetables,58,733.0,-675.0
301,S13,B,Vegetables,69,833.0,-764.0
301,S13,E,Vegetables,156,1542.0,-1386.0
301,S14,A,Vegetables,87,733.0,-646.0
301,S14,B,Vegetables,77,833.0,-756.0
301,S14,E,Vegetables,136,1542.0,-1406.0
301,S15,A,Vegetables,73,733.0,-660.0
301,S15,B,Vegetables,92,833.0,-741.0
301,S15,E,Vegetables,171,1542.0,-1371.0
301,S16,A,Vegetables,71,733.0,-662.0
301,S16,B,Vegetables,86,833.0,-747.0
301,S16,E,Vegetables,174,1542.0,-1368.0
301,S17,A,Vegetables,65,733.0,-668.0
301,S17,B,Vegetables,85,833.0,-748.0
301,S17,E,Vegetables,170,1542.0,-1372.0
301,S18,A,Vegetables,74,733.0,-659.0
301,S18,B,Vegetables,83,833.0,-750.0
301,S18,E,Vegetables,134,1542.0,-1408.0
301,S19,A,Vegetables,75,733.0,-658.0
301,S19,B,Vegetables,74,833.0,-759.0
301,S19,E,Vegetables,165,1542.0,-1377.0
301,S2,A,Meat,35,130.0,-95.0
301,S2,B,Meat,38,174.0,-136.0
301,S2,C,Meat,47,158.0,-111.0
301,S2,D,Meat,34,164.0,-130.0
301,S2,E,Meat,56,300.0,-244.0
301,S20,A,Vegetables,72,733.0,-661.0
301,S20,B,Vegetables,89,833.0,-744.0
301,S20,E,Vegetables,156,1542.0,-1386.0
301,S21,A,Vegetables,78,733.0,-655.0
301,S21,B,Vegetables,92,833.0,-741.0
301,S21,E,Vegetables,125,1542.0,-1417.0
301,S22,A,Vegetables,80,733.0,-653.0
301,S22,B,Vegetables,86,833.0,-747.0
301,S22,E,Vegetables,155,1542.0,-1387.0
301,S23,A,Beverages,114,493.0,-379.0
301,S23,B,Beverages,131,582.0,-451.0
301,S23,C,Beverages,115,486.0,-371.0
301,S23,D,Beverages,149,610.0,-461.0
301,S23,E,Beverages,268,1024.0,-756.0
301,S24,A,Beverages,127,493.0,-366.0
301,S24,B,Beverages,155,582.0,-427.0
301,S24,C,Beverages,121,486.0,-365.0
301,S24,D,Beverages,166,610.0,-444.0
301,S24,E,Beverages,256,1024.0,-768.0
301,S25,A,Beverages,125,493.0,-368.0
301,S25,B,Beverages,150,582.0,-432.0
301,S25,C,Beverages,131,486.0,-355.0
301,S25,D,Beverages,142,610.0,-468.0
301,S25,E,Beverages,236,1024.0,-788.0
301,S26,A,Beverages,127,493.0,-366.0
301,S26,B,Beverages,146,582.0,-436.0
301,S26,C,Beverages,119,486.0,-367.0
301,S26,D,Beverages,153,610.0,-457.0
301,S26,E,Beverages,264,1024.0,-760.0
301,S27,A,Bakery,39,143.0,-104.0
301,S27,B,Bakery,34,168.0,-134.0
301,S27,C,Bakery,37,152.0,-115.0
301,S27,D,Bakery,43,182.0,-139.0
301,S27,E,Bakery,72,306.0,-234.0
301,S28,A,Bakery,36,143.0,-107.0
301,S28,B,Bakery,56,168.0,-112.0
301,S28,C,Bakery,35,152.0,-117.0
301,S28,D,Bakery,48,182.0,-134.0
301,S28,E,Bakery,75,306.0,-231.0
301,S29,A,Bakery,37,143.0,-106.0
301,S29,B,Bakery,49,168.0,-119.0
301,S29,C,Bakery,44,152.0,-108.0
301,S29,D,Bakery,50,182.0,-132.0
301,S29,E,Bakery,81,306.0,-225.0
301,S3,A,Meat,21,130.0,-109.0
301,S3,B,Meat,33,174.0,-141.0
301,S3,C,Meat,28,158.0,-130.0
301,S3,D,Meat,36,164.0,-128.0
301,S3,E,Meat,79,300.0,-221.0
301,S30,A,Bakery,31,143.0,-112.0
301,S30,B,Bakery,29,168.0,-139.0
301,S30,C,Bakery,36,152.0,-116.0
301,S30,D,Bakery,41,182.0,-141.0
301,S30,E,Bakery,78,306.0,-228.0
301,S4,A,Meat,21,130.0,-109.0
301,S4,B,Meat,42,174.0,-132.0
301,S4,C,Meat,28,158.0,-130.0
301,S4,D,Meat,28,164.0,-136.0
301,S4,E,Meat,55,300.0,-245.0
301,S5,A,Meat,28,130.0,-102.0
301,S5,B,Meat,32,174.0,-142.0
301,S5,C,Meat,29,158.0,-129.0
301,S5,D,Meat,30,164.0,-134.0
301,S5,E,Meat,53,300.0,-247.0
301,S6,C,Dairy,47,379.0,-332.0
301,S6,D,Dairy,60,414.0,-354.0
301,S6,E,Dairy,115,842.0,-727.0
301,S7,C,Dairy,63,379.0,-316.0
301,S7,D,Dairy,65,414.0,-349.0
301,S7,E,Dairy,125,842.0,-717.0
301,S8,C,Dairy,58,379.0,-321.0
301,S8,D,Dairy,59,414.0,-355.0
301,S8,E,Dairy,105,842.0,-737.0
301,S9,C,Dairy,51,379.0,-328.0
301,S9,D,Dairy,57,414.0,-357.0
301,S9,E,Dairy,119,842.0,-723.0
302,S1,A,Meat,25,160.0,-135.0
302,S1,B,Meat,36,169.0,-133.0
302,S1,C,Meat,26,156.0,-130.0
302,S1,D,Meat,16,123.0,-107.0
302,S1,E,Meat,54,299.0,-245.0
302,S10,C,Dairy,51,409.0,-358.0
302,S10,D,Dairy,52,381.0,-329.0
302,S10,E,Dairy,132,826.0,-694.0
302,S11,C,Dairy,55,409.0,-354.0
302,S11,D,Dairy,69,381.0,-312.0
302,S11,E,Dairy,117,826.0,-709.0
302,S12,C,Dairy,70,409.0,-339.0
302,S12,D,Dairy,64,381.0,-317.0
302,S12,E,Dairy,111,826.0,-715.0
302,S13,A,Vegetables,67,764.0,-697.0
302,S13,B,Vegetables,67,775.0,-708.0
302,S13,E,Vegetables,166,1523.0,-1357.0
302,S14,A,Vegetables,81,764.0,-683.0
302,S14,B,Vegetables,73,775.0,-702.0
302,S14,E,Vegetables,155,1523.0,-1368.0
302,S15,A,Vegetables,75,764.0,-689.0
302,S15,B,Vegetables,65,775.0,-710.0
302,S15,E,Vegetables,152,1523.0,-1371.0
302,S16,A,Vegetables,84,764.0,-680.0
302,S16,B,Vegetables,82,775.0,-693.0
302,S16,E,Vegetables,164,1523.0,-1359.0
302,S17,A,Vegetables,75,764.0,-689.0
302,S17,B,Vegetables,81,775.0,-694.0
302,S17,E,Vegetables,138,1523.0,-1385.0
302,S18,A,Vegetables,84,764.0,-680.0
302,S18,B,Vegetables,97,775.0,-678.0
302,S18,E,Vegetables,130,1523.0,-1393.0
302,S19,A,Vegetables,76,764.0,-688.0
302,S19,B,Vegetables,76,775.0,-699.0
302,S19,E,Vegetables,182,1523.0,-1341.0
302,S2,A,Meat,35,160.0,-125.0
302,S2,B,Meat,30,169.0,-139.0
302,S2,C,Meat,37,156.0,-119.0
302,S2,D,Meat,34,123.0,-89.0
302,S2,E,Meat,63,299.0,-236.0
302,S20,A,Vegetables,83,764.0,-681.0
302,S20,B,Vegetables,81,775.0,-694.0
302,S20,E,Vegetables,139,1523.0,-1384.0
302,S21,A,Vegetables,67,764.0,-697.0
302,S21,B,Vegetables,79,775.0,-696.0
302,S21,E,Vegetables,156,1523.0,-1367.0
302,S22,A,Vegetables,72,764.0,-692.0
302,S22,B,Vegetables,74,775.0,-701.0
302,S22,E,Vegetables,141,1523.0,-1382.0
302,S23,A,Beverages,142,553.0,-411.0
302,S23,B,Beverages,131,522.0,-391.0
302,S23,C,Beverages,127,509.0,-382.0
302,S23,D,Beverages,115,482.0,-367.0
302,S23,E,Beverages,260,1004.0,-744.0
302,S24,A,Beverages,138,553.0,-415.0
302,S24,B,Beverages,125,522.0,-397.0
302,S24,C,Beverages,115,509.0,-394.0
302,S24,D,Beverages,133,482.0,-349.0
302,S24,E,Beverages,266,1004.0,-738.0
302,S25,A,Beverages,145,553.0,-408.0
302,S25,B,Beverages,117,522.0,-405.0
302,S25,C,Beverages,126,509.0,-383.0
302,S25,D,Beverages,115,482.0,-367.0
302,S25,E,Beverages,218,1004.0,-786.0
302,S26,A,Beverages,128,553.0,-425.0
302,S26,B,Beverages,149,522.0,-373.0
302,S26,C,Beverages,141,509.0,-368.0
302,S26,D,Beverages,119,482.0,-363.0
302,S26,E,Beverages,260,1004.0,-744.0
302,S27,A,Bakery,38,161.0,-123.0
302,S27,B,Bakery,31,149.0,-118.0
302,S27,C,Bakery,30,158.0,-128.0
302,S27,D,Bakery,36,131.0,-95.0
302,S27,E,Bakery,94,343.0,-249.0
302,S28,A,Bakery,34,161.0,-127.0
302,S28,B,Bakery,40,149.0,-109.0
302,S28,C,Bakery,42,158.0,-116.0
302,S28,D,Bakery,31,131.0,-100.0
302,S28,E,Bakery,87,343.0,-256.0
302,S29,A,Bakery,37,161.0,-124.0
302,S29,B,Bakery,42,149.0,-107.0
302,S29,C,Bakery,41,158.0,-117.0
302,S29,D,Bakery,26,131.0,-105.0
302,S29,E,Bakery,92,343.0,-251.0
302,S3,A,Meat,35,160.0,-125.0
302,S3,B,Meat,32,169.0,-137.0
302,S3,C,Meat,32,156.0,-124.0
302,S3,D,Meat,25,123.0,-98.0
302,S3,E,Meat,63,299.0,-236.0
302,S30,A,Bakery,52,161.0,-109.0
302,S30,B,Bakery,36,149.0,-113.0
302,S30,C,Bakery,45,158.0,-113.0
302,S30,D,Bakery,38,131.0,-93.0
302,S30,E,Bakery,70,343.0,-273.0
302,S4,A,Meat,36,160.0,-124.0
302,S4,B,Meat,29,169.0,-140.0
302,S4,C,Meat,25,156.0,-131.0
302,S4,D,Meat,26,123.0,-97.0
302,S4,E,Meat,53,299.0,-246.0
302,S5,A,Meat,29,160.0,-131.0
302,S5,B,Meat,42,169.0,-127.0
302,S5,C,Meat,36,156.0,-120.0
302,S5,D,Meat,22,123.0,-101.0
302,S5,E,Meat,66,299.0,-233.0
302,S6,C,Dairy,45,409.0,-364.0
302,S6,D,Dairy,50,381.0,-331.0
302,S6,E,Dairy,100,826.0,-726.0
302,S7,C,Dairy,67,409.0,-342.0
302,S7,D,Dairy,47,381.0,-334.0
302,S7,E,Dairy,136,826.0,-690.0
302,S8,C,Dairy,61,409.0,-348.0
302,S8,D,Dairy,47,381.0,-334.0
302,S8,E,Dairy,123,826.0,-703.0
302,S9,C,Dairy,60,409.0,-349.0
302,S9,D,Dairy,52,381.0,-329.0
302,S9,E,Dairy,107,826.0,-719.0
303,S1,A,Meat,44,166.0,-122.0
303,S1,B,Meat,23,132.0,-109.0
303,S1,C,Meat,36,155.0,-119.0
303,S1,D,Meat,34,158.0,-124.0
303,S1,E,Meat,62,295.0,-233.0
303,S10,C,Dairy,62,400.0,-338.0
303,S10,D,Dairy,79,417.0,-338.0
303,S10,E,Dairy,114,801.0,-687.0
303,S11,C,Dairy,52,400.0,-348.0
303,S11,D,Dairy,60,417.0,-357.0
303,S11,E,Dairy,123,801.0,-678.0
303,S12,C,Dairy,73,400.0,-327.0
303,S12,D,Dairy,55,417.0,-362.0
303,S12,E,Dairy,108,801.0,-693.0
303,S13,A,Vegetables,73,799.0,-726.0
303,S13,B,Vegetables,75,773.0,-698.0
303,S13,E,Vegetables,159,1470.0,-1311.0
303,S14,A,Vegetables,81,799.0,-718.0
303,S14,B,Vegetables,69,773.0,-704.0
303,S14,E,Vegetables,149,1470.0,-1321.0
303,S15,A,Vegetables,91,799.0,-708.0
303,S15,B,Vegetables,62,773.0,-711.0
303,S15,E,Vegetables,130,1470.0,-1340.0
303,S16,A,Vegetables,69,799.0,-730.0
303,S16,B,Vegetables,86,773.0,-687.0
303,S16,E,Vegetables,164,1470.0,-1306.0
303,S17,A,Vegetables,61,799.0,-738.0
303,S17,B,Vegetables,99,773.0,-674.0
303,S17,E,Vegetables,142,1470.0,-1328.0
303,S18,A,Vegetables,97,799.0,-702.0
303,S18,B,Vegetables,78,773.0,-695.0
303,S18,E,Vegetables,157,1470.0,-1313.0
303,S19,A,Vegetables,78,799.0,-721.0
303,S19,B,Vegetables,70,773.0,-703.0
303,S19,E,Vegetables,134,1470.0,-1336.0
303,S2,A,Meat,31,166.0,-135.0
303,S2,B,Meat,18,132.0,-114.0
303,S2,C,Meat,28,155.0,-127.0
303,S2,D,Meat,22,158.0,-136.0
303,S2,E,Meat,55,295.0,-240.0
303,S20,A,Vegetables,69,799.0,-730.0
303,S20,B,Vegetables,73,773.0,-700.0
303,S20,E,Vegetables,150,1470.0,-1320.0
303,S21,A,Vegetables,83,799.0,-716.0
303,S21,B,Vegetables,81,773.0,-692.0
303,S21,E,Vegetables,140,1470.0,-1330.0
303,S22,A,Vegetables,97,799.0,-702.0
303,S22,B,Vegetables,80,773.0,-693.0
303,S22,E,Vegetables,145,1470.0,-1325.0
303,S23,A,Beverages,117,491.0,-374.0
303,S23,B,Beverages,125,536.0,-411.0
303,S23,C,Beverages,152,549.0,-397.0
303,S23,D,Beverages,136,551.0,-415.0
303,S23,E,Beverages,248,1040.0,-792.0
303,S24,A,Beverages,130,491.0,-361.0
303,S24,B,Beverages,130,536.0,-406.0
303,S24,C,Beverages,115,549.0,-434.0
303,S24,D,Beverages,146,551.0,-405.0
303,S24,E,Beverages,254,1040.0,-786.0
303,S25,A,Beverages,117,491.0,-374.0
303,S25,B,Beverages,139,536.0,-397.0
303,S25,C,Beverages,138,549.0,-411.0
303,S25,D,Beverages,127,551.0,-424.0
303,S25,E,Beverages,286,1040.0,-754.0
303,S26,A,Beverages,127,491.0,-364.0
303,S26,B,Beverages,142,536.0,-394.0
303,S26,C,Beverages,144,549.0,-405.0
303,S26,D,Beverages,142,551.0,-409.0
303,S26,E,Beverages,252,1040.0,-788.0
303,S27,A,Bakery,40,155.0,-115.0
303,S27,B,Bakery,33,160.0,-127.0
303,S27,C,Bakery,42,149.0,-107.0
303,S27,D,Bakery,47,161.0,-114.0
303,S27,E,Bakery,88,361.0,-273.0
303,S28,A,Bakery,39,155.0,-116.0
303,S28,B,Bakery,49,160.0,-111.0
303,S28,C,Bakery,45,149.0,-104.0
303,S28,D,Bakery,43,161.0,-118.0
303,S28,E,Bakery,91,361.0,-270.0
303,S29,A,Bakery,31,155.0,-124.0
303,S29,B,Bakery,42,160.0,-118.0
303,S29,C,Bakery,31,149.0,-118.0
303,S29,D,Bakery,33,161.0,-128.0
303,S29,E,Bakery,95,361.0,-266.0
303,S3,A,Meat,30,166.0,-136.0
303,S3,B,Meat,30,132.0,-102.0
303,S3,C,Meat,26,155.0,-129.0
303,S3,D,Meat,34,158.0,-124.0
303,S3,E,Meat,60,295.0,-235.0
303,S30,A,Bakery,45,155.0,-110.0
303,S30,B,Bakery,36,160.0,-124.0
303,S30,C,Bakery,31,149.0,-118.0
303,S30,D,Bakery,38,161.0,-123.0
303,S30,E,Bakery,87,361.0,-274.0
303,S4,A,Meat,31,166.0,-135.0
303,S4,B,Meat,32,132.0,-100.0
303,S4,C,Meat,38,155.0,-117.0
303,S4,D,Meat,33,158.0,-125.0
303,S4,E,Meat,63,295.0,-232.0
303,S5,A,Meat,30,166.0,-136.0
303,S5,B,Meat,29,132.0,-103.0
303,S5,C,Meat,27,155.0,-128.0
303,S5,D,Meat,35,158.0,-123.0
303,S5,E,Meat,55,295.0,-240.0
303,S6,C,Dairy,59,400.0,-341.0
303,S6,D,Dairy,48,417.0,-369.0
303,S6,E,Dairy,109,801.0,-692.0
303,S7,C,Dairy,55,400.0,-345.0
303,S7,D,Dairy,58,417.0,-359.0
303,S7,E,Dairy,105,801.0,-696.0
303,S8,C,Dairy,45,400.0,-355.0
303,S8,D,Dairy,60,417.0,-357.0
303,S8,E,Dairy,116,801.0,-685.0
303,S9,C,Dairy,54,400.0,-346.0
303,S9,D,Dairy,57,417.0,-360.0
303,S9,E,Dairy,126,801.0,-675.0
304,S1,A,Meat,34,149.0,-115.0
304,S1,B,Meat,30,164.0,-134.0
304,S1,C,Meat,34,160.0,-126.0
304,S1,D,Meat,36,169.0,-133.0
304,S1,E,Meat,61,311.0,-250.0
304,S10,C,Dairy,49,395.0,-346.0
304,S10,D,Dairy,71,436.0,-365.0
304,S10,E,Dairy,102,872.0,-770.0
304,S11,C,Dairy,58,395.0,-337.0
304,S11,D,Dairy,74,436.0,-362.0
304,S11,E,Dairy,127,872.0,-745.0
304,S12,C,Dairy,57,395.0,-338.0
304,S12,D,Dairy,44,436.0,-392.0
304,S12,E,Dairy,131,872.0,-741.0
304,S13,A,Vegetables,81,804.0,-723.0
304,S13,B,Vegetables,84,812.0,-728.0
304,S13,E,Vegetables,164,1570.0,-1406.0
304,S14,A,Vegetables,74,804.0,-730.0
304,S14,B,Vegetables,81,812.0,-731.0
304,S14,E,Vegetables,167,1570.0,-1403.0
304,S15,A,Vegetables,64,804.0,-740.0
304,S15,B,Vegetables,79,812.0,-733.0
304,S15,E,Vegetables,159,1570.0,-1411.0
304,S16,A,Vegetables,70,804.0,-734.0
304,S16,B,Vegetables,92,812.0,-720.0
304,S16,E,Vegetables,161,1570.0,-1409.0
304,S17,A,Vegetables,88,804.0,-716.0
304,S17,B,Vegetables,78,812.0,-734.0
304,S17,E,Vegetables,155,1570.0,-1415.0
304,S18,A,Vegetables,78,804.0,-726.0
304,S18,B,Vegetables,84,812.0,-728.0
304,S18,E,Vegetables,156,1570.0,-1414.0
304,S19,A,Vegetables,87,804.0,-717.0
304,S19,B,Vegetables,66,812.0,-746.0
304,S19,E,Vegetables,141,1570.0,-1429.0
304,S2,A,Meat,29,149.0,-120.0
304,S2,B,Meat,37,164.0,-127.0
304,S2,C,Meat,38,160.0,-122.0
304,S2,D,Meat,32,169.0,-137.0
304,S2,E,Meat,61,311.0,-250.0
304,S20,A,Vegetables,73,804.0,-731.0
304,S20,B,Vegetables,88,812.0,-724.0
304,S20,E,Vegetables,188,1570.0,-1382.0
304,S21,A,Vegetables,112,804.0,-692.0
304,S21,B,Vegetables,82,812.0,-730.0
304,S21,E,Vegetables,133,1570.0,-1437.0
304,S22,A,Vegetables,77,804.0,-727.0
304,S22,B,Vegetables,78,812.0,-734.0
304,S22,E,Vegetables,146,1570.0,-1424.0
304,S23,A,Beverages,143,541.0,-398.0
304,S23,B,Beverages,137,546.0,-409.0
304,S23,C,Beverages,127,497.0,-370.0
304,S23,D,Beverages,133,572.0,-439.0
304,S23,E,Beverages,252,1063.0,-811.0
304,S24,A,Beverages,126,541.0,-415.0
304,S24,B,Beverages,137,546.0,-409.0
304,S24,C,Beverages,136,497.0,-361.0
304,S24,D,Beverages,157,572.0,-415.0
304,S24,E,Beverages,266,1063.0,-797.0
304,S25,A,Beverages,108,541.0,-433.0
304,S25,B,Beverages,131,546.0,-415.0
304,S25,C,Beverages,117,497.0,-380.0
304,S25,D,Beverages,152,572.0,-420.0
304,S25,E,Beverages,263,1063.0,-800.0
304,S26,A,Beverages,164,541.0,-377.0
304,S26,B,Beverages,141,546.0,-405.0
304,S26,C,Beverages,117,497.0,-380.0
304,S26,D,Beverages,130,572.0,-442.0
304,S26,E,Beverages,282,1063.0,-781.0
304,S27,A,Bakery,44,167.0,-123.0
304,S27,B,Bakery,34,150.0,-116.0
304,S27,C,Bakery,36,157.0,-121.0
304,S27,D,Bakery,53,186.0,-133.0
304,S27,E,Bakery,84,337.0,-253.0
304,S28,A,Bakery,40,167.0,-127.0
304,S28,B,Bakery,45,150.0,-105.0
304,S28,C,Bakery,36,157.0,-121.0
304,S28,D,Bakery,41,186.0,-145.0
304,S28,E,Bakery,90,337.0,-247.0
304,S29,A,Bakery,35,167.0,-132.0
304,S29,B,Bakery,45,150.0,-105.0
304,S29,C,Bakery,46,157.0,-111.0
304,S29,D,Bakery,51,186.0,-135.0
304,S29,E,Bakery,69,337.0,-268.0
304,S3,A,Meat,28,149.0,-121.0
304,S3,B,Meat,27,164.0,-137.0
304,S3,C,Meat,38,160.0,-122.0
304,S3,D,Meat,31,169.0,-138.0
304,S3,E,Meat,62,311.0,-249.0
304,S30,A,Bakery,48,167.0,-119.0
304,S30,B,Bakery,26,150.0,-124.0
304,S30,C,Bakery,39,157.0,-118.0
304,S30,D,Bakery,41,186.0,-145.0
304,S30,E,Bakery,94,337.0,-243.0
304,S4,A,Meat,23,149.0,-126.0
304,S4,B,Meat,32,164.0,-132.0
304,S4,C,Meat,30,160.0,-130.0
304,S4,D,Meat,30,169.0,-139.0
304,S4,E,Meat,65,311.0,-246.0
304,S5,A,Meat,35,149.0,-114.0
304,S5,B,Meat,38,164.0,-126.0
304,S5,C,Meat,20,160.0,-140.0
304,S5,D,Meat,40,169.0,-129.0
304,S5,E,Meat,62,311.0,-249.0
304,S6,C,Dairy,55,395.0,-340.0
304,S6,D,Dairy,54,436.0,-382.0
304,S6,E,Dairy,138,872.0,-734.0
